17:58:06.322 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
17:58:06.361 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression6894505879583744658.so: /tmp/mleukam/libgkl_compression6894505879583744658.so: failed to map segment from shared object: Operation not permitted)
17:58:06.363 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
17:58:06.384 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression6231715554827539533.so: /tmp/mleukam/libgkl_compression6231715554827539533.so: failed to map segment from shared object: Operation not permitted)
17:58:06.559 INFO  ApplyBQSR - ------------------------------------------------------------
17:58:06.559 INFO  ApplyBQSR - The Genome Analysis Toolkit (GATK) v4.0.6.0
17:58:06.559 INFO  ApplyBQSR - For support and documentation go to https://software.broadinstitute.org/gatk/
17:58:06.560 INFO  ApplyBQSR - Executing as mleukam@cri16cn226 on Linux v2.6.32-573.12.1.el6.x86_64 amd64
17:58:06.560 INFO  ApplyBQSR - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_92-b14
17:58:06.560 INFO  ApplyBQSR - Start Date/Time: August 20, 2018 5:58:06 PM CDT
17:58:06.560 INFO  ApplyBQSR - ------------------------------------------------------------
17:58:06.560 INFO  ApplyBQSR - ------------------------------------------------------------
17:58:06.561 INFO  ApplyBQSR - HTSJDK Version: 2.16.0
17:58:06.561 INFO  ApplyBQSR - Picard Version: 2.18.7
17:58:06.561 INFO  ApplyBQSR - HTSJDK Defaults.COMPRESSION_LEVEL : 2
17:58:06.561 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
17:58:06.561 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
17:58:06.561 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
17:58:06.561 INFO  ApplyBQSR - Deflater: JdkDeflater
17:58:06.561 INFO  ApplyBQSR - Inflater: JdkInflater
17:58:06.561 INFO  ApplyBQSR - GCS max retries/reopens: 20
17:58:06.561 INFO  ApplyBQSR - Using google-cloud-java patch 6d11bef1c81f885c26b2b56c8616b7a705171e4f from https://github.com/droazen/google-cloud-java/tree/dr_all_nio_fixes
17:58:06.561 INFO  ApplyBQSR - Initializing engine
17:58:07.864 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
17:58:07.868 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
17:58:08.725 INFO  ApplyBQSR - Done initializing engine
17:58:08.775 WARN  IntelDeflaterFactory - IntelDeflater is not supported, using Java.util.zip.Deflater
17:58:08.952 INFO  ProgressMeter - Starting traversal
17:58:08.953 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
18:08:29.805 INFO  ProgressMeter -         chr6:5368638             10.3              21324000        2060781.0
18:08:39.814 INFO  ProgressMeter -        chr6:26637342             10.5              21674000        2061373.3
18:08:49.829 INFO  ProgressMeter -        chr6:38850182             10.7              22024000        2061927.7
18:08:59.854 INFO  ProgressMeter -        chr6:51649082             10.8              22375000        2062525.6
18:09:09.867 INFO  ProgressMeter -        chr6:75870564             11.0              22727000        2063233.6
18:09:19.870 INFO  ProgressMeter -       chr6:106643197             11.2              23077000        2063772.4
18:09:29.884 INFO  ProgressMeter -       chr6:129389391             11.3              23428000        2064350.1
18:09:39.908 INFO  ProgressMeter -       chr6:149021329             11.5              23780000        2064968.1
18:09:49.924 INFO  ProgressMeter -       chr6:167157114             11.7              24128000        2065249.5
18:09:59.935 INFO  ProgressMeter -         chr7:7080491             11.8              24479000        2065790.7
18:10:09.942 INFO  ProgressMeter -        chr7:27198233             12.0              24830000        2066328.3
18:10:19.944 INFO  ProgressMeter -        chr7:43877167             12.2              25178000        2066619.2
18:10:29.947 INFO  ProgressMeter -        chr7:64434455             12.3              25524000        2066737.4
18:10:39.949 INFO  ProgressMeter -        chr7:81971867             12.5              25869000        2066775.3
18:10:49.973 INFO  ProgressMeter -        chr7:98049300             12.7              26223000        2067462.1
18:10:59.992 INFO  ProgressMeter -       chr7:101040888             12.9              26574000        2067911.0
18:11:10.019 INFO  ProgressMeter -       chr7:113451165             13.0              26922000        2068104.6
18:11:20.030 INFO  ProgressMeter -       chr7:130282037             13.2              27273000        2068547.1
18:11:30.042 INFO  ProgressMeter -       chr7:143222723             13.4              27623000        2068911.3
18:11:40.062 INFO  ProgressMeter -       chr7:156127082             13.5              27972000        2069167.0
18:11:50.080 INFO  ProgressMeter -        chr8:22572302             13.7              28318000        2069204.9
18:12:00.088 INFO  ProgressMeter -        chr8:43170627             13.9              28666000        2069411.1
18:12:10.093 INFO  ProgressMeter -        chr8:73277470             14.0              29014000        2069619.8
18:12:20.111 INFO  ProgressMeter -       chr8:101644057             14.2              29363000        2069862.5
18:12:30.134 INFO  ProgressMeter -       chr8:129760637             14.4              29710000        2069948.1
18:12:40.148 INFO  ProgressMeter -       chr8:144511714             14.5              30058000        2070122.1
18:12:50.175 INFO  ProgressMeter -        chr9:27047175             14.7              30408000        2070397.7
18:13:00.189 INFO  ProgressMeter -        chr9:63820458             14.9              30758000        2070697.3
18:13:10.204 INFO  ProgressMeter -        chr9:89497733             15.0              31106000        2070854.8
18:13:20.218 INFO  ProgressMeter -       chr9:105574911             15.2              31455000        2071077.0
18:13:30.239 INFO  ProgressMeter -       chr9:122511229             15.4              31805000        2071343.8
18:13:40.250 INFO  ProgressMeter -       chr9:131087323             15.5              32152000        2071433.7
18:13:50.257 INFO  ProgressMeter -       chr9:137103411             15.7              32497000        2071403.1
18:14:00.270 INFO  ProgressMeter -       chr10:16520472             15.9              32844000        2071488.3
18:14:10.287 INFO  ProgressMeter -       chr10:38197481             16.0              33193000        2071683.7
18:14:20.288 INFO  ProgressMeter -       chr10:63207527             16.2              33540000        2071787.8
18:14:30.302 INFO  ProgressMeter -       chr10:79348879             16.4              33889000        2071984.6
18:14:40.318 INFO  ProgressMeter -       chr10:96386921             16.5              34238000        2072173.2
18:14:50.330 INFO  ProgressMeter -      chr10:106677413             16.7              34587000        2072366.4
18:15:00.336 INFO  ProgressMeter -      chr10:125723002             16.9              34935000        2072508.6
18:15:10.360 INFO  ProgressMeter -        chr11:2385762             17.0              35282000        2072552.9
18:15:20.384 INFO  ProgressMeter -        chr11:9576000             17.2              35633000        2072830.9
18:15:30.394 INFO  ProgressMeter -       chr11:30330883             17.4              35982000        2073012.3
18:15:40.412 INFO  ProgressMeter -       chr11:48488958             17.5              36330000        2073121.3
18:15:50.429 INFO  ProgressMeter -       chr11:61968233             17.7              36682000        2073452.4
18:16:00.457 INFO  ProgressMeter -       chr11:65713422             17.9              37032000        2073646.0
18:16:10.464 INFO  ProgressMeter -       chr11:72698087             18.0              37381000        2073820.8
18:16:20.480 INFO  ProgressMeter -       chr11:90177943             18.2              37730000        2073975.3
18:16:30.506 INFO  ProgressMeter -      chr11:108510487             18.4              38082000        2074271.5
18:16:40.531 INFO  ProgressMeter -      chr11:118910814             18.5              38434000        2074564.3
18:16:50.552 INFO  ProgressMeter -      chr11:126439648             18.7              38784000        2074752.2
18:17:00.567 INFO  ProgressMeter -        chr12:5044847             18.9              39133000        2074894.8
18:17:10.574 INFO  ProgressMeter -       chr12:10434400             19.0              39485000        2075207.1
18:17:20.590 INFO  ProgressMeter -       chr12:26656407             19.2              39836000        2075445.6
18:17:30.600 INFO  ProgressMeter -       chr12:44776161             19.4              40187000        2075690.8
18:17:40.641 INFO  ProgressMeter -       chr12:50995657             19.5              40533000        2075620.8
18:17:50.647 INFO  ProgressMeter -       chr12:55701222             19.7              40882000        2075765.8
18:18:00.675 INFO  ProgressMeter -       chr12:62389894             19.9              41234000        2076021.1
18:18:10.703 INFO  ProgressMeter -       chr12:79449912             20.0              41585000        2076222.2
18:18:20.726 INFO  ProgressMeter -      chr12:100037687             20.2              41937000        2076478.0
18:18:30.729 INFO  ProgressMeter -      chr12:109768009             20.4              42286000        2076618.0
18:18:40.746 INFO  ProgressMeter -      chr12:120347381             20.5              42634000        2076680.1
18:18:50.765 INFO  ProgressMeter -      chr12:131908716             20.7              42983000        2076789.5
18:19:00.800 INFO  ProgressMeter -       chr13:29532872             20.9              43333000        2076955.0
18:19:10.795 INFO  ProgressMeter -       chr13:48411825             21.0              43682000        2077058.8
18:19:20.804 INFO  ProgressMeter -       chr13:95641553             21.2              44030000        2077130.1
18:19:30.830 INFO  ProgressMeter -       chr14:19130721             21.4              44379000        2077222.8
18:19:40.842 INFO  ProgressMeter -       chr14:24145449             21.5              44731000        2077469.5
18:19:50.867 INFO  ProgressMeter -       chr14:50247070             21.7              45081000        2077602.7
18:20:00.886 INFO  ProgressMeter -       chr14:64940255             21.9              45431000        2077743.3
18:20:10.899 INFO  ProgressMeter -       chr14:78012324             22.0              45779000        2077802.0
18:20:20.907 INFO  ProgressMeter -      chr14:100883831             22.2              46124000        2077729.4
18:20:30.937 INFO  ProgressMeter -       chr15:25182368             22.4              46471000        2077714.8
18:20:40.947 INFO  ProgressMeter -       chr15:41517827             22.5              46813000        2077509.2
18:20:50.964 INFO  ProgressMeter -       chr15:48768091             22.7              47166000        2077780.6
18:21:00.989 INFO  ProgressMeter -       chr15:63677735             22.9              47521000        2078124.8
18:21:11.006 INFO  ProgressMeter -       chr15:74815254             23.0              47870000        2078212.6
18:21:21.013 INFO  ProgressMeter -       chr15:88841684             23.2              48219000        2078315.6
18:21:31.039 INFO  ProgressMeter -         chr16:725326             23.4              48570000        2078474.5
18:21:41.065 INFO  ProgressMeter -        chr16:4885551             23.5              48920000        2078590.1
18:21:51.082 INFO  ProgressMeter -       chr16:23695037             23.7              49269000        2078672.2
18:22:01.095 INFO  ProgressMeter -       chr16:31601970             23.9              49620000        2078844.1
18:22:11.101 INFO  ProgressMeter -       chr16:57962613             24.0              49969000        2078940.6
18:22:21.113 INFO  ProgressMeter -       chr16:70680975             24.2              50319000        2079069.9
18:22:31.115 INFO  ProgressMeter -       chr16:87839786             24.4              50669000        2079208.7
18:22:41.131 INFO  ProgressMeter -        chr17:4738785             24.5              51019000        2079328.8
18:22:51.155 INFO  ProgressMeter -        chr17:9568442             24.7              51370000        2079473.6
18:23:01.175 INFO  ProgressMeter -       chr17:19678919             24.9              51721000        2079634.7
18:23:11.167 INFO  ProgressMeter -       chr17:34962080             25.0              52070000        2079730.3
18:23:21.175 INFO  ProgressMeter -       chr17:42553896             25.2              52422000        2079932.7
18:23:31.179 INFO  ProgressMeter -       chr17:50108578             25.4              52771000        2080019.7
18:23:41.186 INFO  ProgressMeter -       chr17:63227987             25.5              53122000        2080179.7
18:23:51.199 INFO  ProgressMeter -       chr17:75266577             25.7              53474000        2080369.9
18:24:01.214 INFO  ProgressMeter -       chr17:81600363             25.9              53823000        2080436.2
18:24:11.239 INFO  ProgressMeter -       chr18:13612787             26.0              54174000        2080566.6
18:24:21.246 INFO  ProgressMeter -       chr18:45946733             26.2              54526000        2080757.2
18:24:31.275 INFO  ProgressMeter -       chr18:74082060             26.4              54876000        2080842.0
18:24:41.285 INFO  ProgressMeter -        chr19:3005902             26.5              55227000        2080985.6
18:24:51.304 INFO  ProgressMeter -        chr19:8885317             26.7              55572000        2080892.4
18:25:01.313 INFO  ProgressMeter -       chr19:12792633             26.9              55923000        2081036.5
18:25:11.314 INFO  ProgressMeter -       chr19:18435480             27.0              56271000        2081079.4
18:25:21.318 INFO  ProgressMeter -       chr19:34682901             27.2              56621000        2081188.9
18:25:31.346 INFO  ProgressMeter -       chr19:39826190             27.4              56972000        2081304.5
18:25:41.370 INFO  ProgressMeter -       chr19:44328509             27.5              57325000        2081496.4
18:25:51.372 INFO  ProgressMeter -       chr19:49636923             27.7              57672000        2081496.9
18:26:01.393 INFO  ProgressMeter -       chr19:54220620             27.9              58024000        2081653.2
18:26:11.415 INFO  ProgressMeter -        chr20:1571845             28.0              58378000        2081877.6
18:26:21.423 INFO  ProgressMeter -       chr20:21232757             28.2              58727000        2081939.4
18:26:31.431 INFO  ProgressMeter -       chr20:37115244             28.4              59077000        2082035.7
18:26:41.432 INFO  ProgressMeter -       chr20:50125131             28.5              59426000        2082104.4
18:26:51.434 INFO  ProgressMeter -        chr21:5133754             28.7              59774000        2082136.2
18:27:01.444 INFO  ProgressMeter -       chr21:33505979             28.9              60125000        2082261.9
18:27:11.467 INFO  ProgressMeter -       chr21:44518654             29.0              60475000        2082336.2
18:27:21.493 INFO  ProgressMeter -       chr22:21052125             29.2              60825000        2082407.3
18:27:31.505 INFO  ProgressMeter -       chr22:31714005             29.4              61176000        2082525.8
18:27:41.506 INFO  ProgressMeter -       chr22:41508056             29.5              61525000        2082589.3
18:27:51.516 INFO  ProgressMeter -         chrX:2929049             29.7              61873000        2082609.2
18:28:01.526 INFO  ProgressMeter -        chrX:24843540             29.9              62226000        2082793.8
18:28:11.552 INFO  ProgressMeter -        chrX:47447920             30.0              62577000        2082892.5
18:28:21.567 INFO  ProgressMeter -        chrX:54293168             30.2              62929000        2083035.9
18:28:31.589 INFO  ProgressMeter -        chrX:72301914             30.4              63280000        2083136.7
18:28:41.608 INFO  ProgressMeter -       chrX:100928315             30.5              63631000        2083241.0
18:28:51.620 INFO  ProgressMeter -       chrX:112671179             30.7              63986000        2083480.1
18:29:01.635 INFO  ProgressMeter -       chrX:133025833             30.9              64337000        2083584.8
18:29:11.643 INFO  ProgressMeter -       chrX:151924075             31.0              64689000        2083728.4
18:29:21.662 INFO  ProgressMeter - chr14_KI270726v1_random:42036             31.2              65042000        2083890.2
18:29:31.672 INFO  ProgressMeter - chr7_KI270807v1_alt:36498             31.4              65387000        2083805.4
18:29:41.685 INFO  ProgressMeter - chr17_KI270857v1_alt:1768929             31.5              65731000        2083686.4
18:29:51.712 INFO  ProgressMeter - chr15_KI270905v1_alt:3816036             31.7              66076000        2083584.9
18:30:01.728 INFO  ProgressMeter - chr19_GL949751v2_alt:128880             31.9              66418000        2083402.4
18:30:07.027 INFO  ApplyBQSR - No reads filtered by: WellformedReadFilter
18:30:07.027 INFO  ProgressMeter -             unmapped             32.0              66581342        2082756.2
18:30:07.027 INFO  ProgressMeter - Traversal complete. Processed 66581342 total reads in 32.0 minutes.
18:30:07.102 INFO  ApplyBQSR - Shutting down engine
[August 20, 2018 6:30:07 PM CDT] org.broadinstitute.hellbender.tools.walkers.bqsr.ApplyBQSR done. Elapsed time: 32.02 minutes.
Runtime.totalMemory()=1698693120
18:30:14.106 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
18:30:14.146 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression4575263423349782426.so: /tmp/mleukam/libgkl_compression4575263423349782426.so: failed to map segment from shared object: Operation not permitted)
18:30:14.148 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
18:30:14.171 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression1051137776079126202.so: /tmp/mleukam/libgkl_compression1051137776079126202.so: failed to map segment from shared object: Operation not permitted)
18:30:14.337 INFO  ApplyBQSR - ------------------------------------------------------------
18:30:14.338 INFO  ApplyBQSR - The Genome Analysis Toolkit (GATK) v4.0.6.0
18:30:14.338 INFO  ApplyBQSR - For support and documentation go to https://software.broadinstitute.org/gatk/
18:30:14.338 INFO  ApplyBQSR - Executing as mleukam@cri16cn226 on Linux v2.6.32-573.12.1.el6.x86_64 amd64
18:30:14.338 INFO  ApplyBQSR - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_92-b14
18:30:14.339 INFO  ApplyBQSR - Start Date/Time: August 20, 2018 6:30:13 PM CDT
18:30:14.339 INFO  ApplyBQSR - ------------------------------------------------------------
18:30:14.339 INFO  ApplyBQSR - ------------------------------------------------------------
18:30:14.339 INFO  ApplyBQSR - HTSJDK Version: 2.16.0
18:30:14.339 INFO  ApplyBQSR - Picard Version: 2.18.7
18:30:14.339 INFO  ApplyBQSR - HTSJDK Defaults.COMPRESSION_LEVEL : 2
18:30:14.339 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
18:30:14.339 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
18:30:14.339 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
18:30:14.339 INFO  ApplyBQSR - Deflater: JdkDeflater
18:30:14.339 INFO  ApplyBQSR - Inflater: JdkInflater
18:30:14.340 INFO  ApplyBQSR - GCS max retries/reopens: 20
18:30:14.340 INFO  ApplyBQSR - Using google-cloud-java patch 6d11bef1c81f885c26b2b56c8616b7a705171e4f from https://github.com/droazen/google-cloud-java/tree/dr_all_nio_fixes
18:30:14.340 INFO  ApplyBQSR - Initializing engine
18:30:15.513 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
18:30:15.522 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
18:30:16.107 INFO  ApplyBQSR - Done initializing engine
18:30:16.158 WARN  IntelDeflaterFactory - IntelDeflater is not supported, using Java.util.zip.Deflater
18:30:16.331 INFO  ProgressMeter - Starting traversal
18:30:16.331 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
18:30:26.343 INFO  ProgressMeter -         chr1:1419379              0.2                105000         629244.9
18:30:36.353 INFO  ProgressMeter -        chr1:11520753              0.3                440000        1318549.6
18:30:46.363 INFO  ProgressMeter -        chr1:21598025              0.5                777000        1552344.2
18:30:56.378 INFO  ProgressMeter -        chr1:31739571              0.7               1121000        1679694.3
18:31:06.384 INFO  ProgressMeter -        chr1:42152256              0.8               1459000        1748946.1
18:31:16.392 INFO  ProgressMeter -        chr1:53326866              1.0               1804000        1802197.8
18:31:26.411 INFO  ProgressMeter -        chr1:84298566              1.2               2156000        1845890.4
18:31:36.421 INFO  ProgressMeter -       chr1:109253189              1.3               2500000        1872893.0
18:31:46.437 INFO  ProgressMeter -       chr1:145786760              1.5               2846000        1895101.3
18:31:56.455 INFO  ProgressMeter -       chr1:154259950              1.7               3198000        1916442.8
18:32:06.471 INFO  ProgressMeter -       chr1:160646852              1.8               3543000        1930106.5
18:32:16.498 INFO  ProgressMeter -       chr1:179087946              2.0               3890000        1942329.3
